//-----------------------------------------------------
//此文件由MuEdit工具生成 (版权所有：飞拓联创)
//生成时间：2021年5月30日23时20分16秒
//官方网站：http://www.e89e.com
//在线服务：[QQ]4291818
//ItemSetoption.txt
//-----------------------------------------------------

//link Index name (KOR) option 2-1 Value option 2-2 Value option 3-1 Value option 3-2 Value option 4-1 Value option 4-2 Value option 5-1 Value option 5-2 Value option 6-1 Value option 6-2 Value option 7-1 Value option 7-2 Value option 8 Value option 9 Value Full 1 Value Full 2 Value Full 3 Value Full 4 Value Full 5 Value

27	"史诗的"	0	100	-1	-1	3	2700	2	100	5	100	6	100	20	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	30	15	30	17	30	8	200	-1	-1	0	0	0	0	0	0
28	"史诗的"	0	100	-1	-1	3	2700	2	100	19	100	7	30	20	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	30	15	30	17	30	8	200	-1	-1	0	0	0	0	0	0
29	"史诗的"	0	100	-1	-1	3	2700	2	100	5	100	6	100	20	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	30	15	30	17	30	8	200	-1	-1	0	0	0	0	0	0
30	"史诗的"	0	100	-1	-1	3	2700	2	100	5	100	6	100	20	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	30	15	30	17	30	8	200	-1	-1	0	0	0	0	0	0
31	"史诗的"	0	100	-1	-1	3	2700	2	100	19	100	7	30	20	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	30	15	30	17	30	8	200	-1	-1	0	0	0	0	0	0
32	"史诗的"	0	100	-1	-1	3	2700	2	100	19	100	7	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	30	21	30	15	30	17	30	8	200	0	0	0	0	0	0
33	"史诗的"	0	100	-1	-1	3	2700	2	100	19	100	7	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	30	21	30	15	30	17	30	8	200	0	0	0	0	0	0
34	"战神的"	19	100	8	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	10	21	10	15	10	17	10	-1	-1	0	0	0	0	0	0
35	"战神的"	7	10	8	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	10	21	10	15	10	17	10	-1	-1	0	0	0	0	0	0
36	"战神的"	23	10	8	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	10	21	10	15	10	17	10	-1	-1	0	0	0	0	0	0
37	"战神的"	19	100	8	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	10	21	10	15	10	17	10	-1	-1	0	0	0	0	0	0
38	"战神的"	7	10	8	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	10	21	10	15	10	17	10	-1	-1	0	0	0	0	0	0
39	"战神的"	7	10	8	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	10	21	10	15	10	17	10	-1	-1	0	0	0	0	0	0
//黑龙↓
40	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//火麒麟↓
41	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//圣灵↓
42	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//神圣↓
43	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1500	10	15000	0	0	0	0	0	0
//魔灵↓
44	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1000	10	10000	0	0	0	0	0	0
//奔雷↓
45	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
46	"传说降龙的"	19	200	8	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	21	20	15	20	17	20	-1	-1	0	0	0	0	0	0
47	"传说亡灵的"	7	20	8	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	21	20	15	20	17	20	-1	-1	0	0	0	0	0	0
48	"传说光明的"	23	20	8	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	21	20	15	20	17	20	-1	-1	0	0	0	0	0	0
49	"传说黑暗的"	19	200	8	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	21	20	15	20	17	20	-1	-1	0	0	0	0	0	0
50	"传说封印的"	7	20	8	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	21	20	15	20	17	20	-1	-1	0	0	0	0	0	0
//黑凤凰↓
51	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0

//战-血色天使↓
52	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-灵魂天使↓
53	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-湛蓝天使↓
54	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-暗黑天使↓
55	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-神圣天使↓
56	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-帝国↓
57	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-圣殿↓
58	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-勇气↓
59	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-翡翠↓
60	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-龙王↓
61	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-白金↓
62	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-青铜↓
63	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-皮↓
64	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-咆哮骑士↓
65	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	200	10	10000	0	0	0	0	0	0
//战-咆哮骑士(新)↓
66	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	50	15	50	17	50	8	200	10	10000	0	0	0	0	0	0


//法-血色天使↓
70	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-灵魂天使↓
71	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-湛蓝天使↓
72	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-暗黑天使↓
73	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-神圣天使↓
74	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-帝国↓
75	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-圣殿↓
76	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-革↓
77	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-骷髅↓
78	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-传说↓
79	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//法-咆哮大法师↓
80	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0


//弓-血色天使↓
90	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-灵魂天使↓
91	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-湛蓝天使↓
92	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-暗黑天使↓
93	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-神圣天使↓
94	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-帝国↓
95	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-圣殿↓
96	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-风↓
97	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-藤↓
98	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-天蚕↓
99	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//弓-咆哮精灵↓
100	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0


//魔-血色天使↓
110	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-灵魂天使↓
111	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-湛蓝天使↓
112	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-暗黑天使↓
113	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-神圣天使↓
114	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-帝国↓
115	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-圣殿↓
116	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-巨石↓
117	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-亚特兰蒂斯↓
118	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0
//魔-咆哮魔骑↓
119	"传说的"	0	200	3	5000	2	200	19	200	7	40	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	2000	10	10000	0	0	0	0	0	0

//圣-血色天使↓
130	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-灵魂天使↓
131	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-湛蓝天使↓
132	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-暗黑天使↓
133	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-神圣天使↓
134	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-帝国↓
135	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-圣殿↓
136	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-霸王↓
137	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-宙斯↓
138	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1500	10	15000	0	0	0	0	0	0
//圣-浴血大祭司↓
139	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0
//圣-咆哮大祭司↓
140	"传说的"	0	200	3	5000	2	200	5	200	6	200	20	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	21	40	15	40	17	40	8	1600	10	15000	0	0	0	0	0	0

//召-血色天使↓
